Buyer ID,Age,Location,Painting Preference (%),Sculpture Preference (%),Photograph Preference (%),Avg Spend,Views,Likes,Style Preference,Medium Preference,Feedback Sentiment,Repeat Purchases
B1833,21,Berlin,34,5,61,929,29,9,Abstract,Digital Prints,Neutral,6
B1834,30,Toronto,74,36,-10,188,46,17,Abstract,Watercolor,Negative,5
B1835,64,Tokyo,47,49,4,1763,16,3,Surreal,Bronze,Negative,4
B1836,61,Dubai,85,7,8,809,25,1,Impressionist,Digital Prints,Negative,5
B1837,21,Tokyo,83,27,-10,911,44,13,Contemporary,Bronze,Neutral,9
B1838,30,Sydney,48,41,11,1603,13,12,Realistic,Digital Prints,Positive,1
B1839,56,London,4,74,22,752,38,8,Surreal,Sculpture,Neutral,4
B1840,61,Singapore,68,6,26,1751,39,11,Impressionist,Sculpture,Positive,10
B1841,43,Tokyo,85,48,-33,1758,27,19,Surreal,Mixed Media,Neutral,3
B1842,33,Toronto,27,45,28,1844,16,1,Surreal,Sculpture,Negative,10
B1843,28,Sydney,67,69,-36,1829,23,12,Surreal,Bronze,Positive,8
B1844,29,Singapore,76,27,-3,1246,6,13,Realistic,Mixed Media,Positive,2
B1845,52,Singapore,53,45,2,1266,49,13,Impressionist,Digital Prints,Positive,3
B1846,21,Dubai,26,26,48,1155,19,9,Impressionist,Oil,Positive,3
B1847,61,Toronto,79,14,7,397,20,11,Surreal,Bronze,Negative,7
B1848,29,London,42,85,-27,780,42,15,Impressionist,Sculpture,Negative,8
B1849,46,Paris,68,58,-26,809,37,14,Impressionist,Bronze,Positive,10
B1850,40,Toronto,86,24,-10,1961,49,18,Realistic,Oil,Neutral,8
B1851,42,Toronto,7,5,88,1006,26,13,Abstract,Oil,Neutral,2
B1852,64,Berlin,45,38,17,107,30,18,Surreal,Bronze,Positive,6
B1853,63,NYC,38,70,-8,954,8,11,Impressionist,Watercolor,Negative,5
B1854,30,Paris,77,32,-9,1951,48,13,Contemporary,Bronze,Negative,1
B1855,48,Berlin,83,55,-38,705,47,20,Contemporary,Sculpture,Positive,8
B1856,38,Toronto,11,18,71,1176,48,6,Contemporary,Oil,Positive,5
B1857,47,Singapore,49,61,-10,2000,6,19,Impressionist,Sculpture,Negative,2
B1858,28,Tokyo,21,54,25,1022,16,15,Surreal,Oil,Positive,2
B1859,20,Berlin,45,56,-1,226,43,7,Impressionist,Digital Prints,Negative,8
B1860,59,Sydney,22,82,-4,1265,21,4,Abstract,Digital Prints,Neutral,1
B1861,62,Paris,77,43,-20,217,19,16,Impressionist,Mixed Media,Neutral,9
B1862,50,Dubai,16,63,21,184,45,14,Surreal,Digital Prints,Negative,9
B1863,41,Toronto,19,76,5,1193,26,13,Abstract,Digital Prints,Negative,2
B1864,24,Dubai,63,52,-15,223,50,3,Contemporary,Oil,Neutral,1
B1865,18,Berlin,46,50,4,1223,12,13,Abstract,Digital Prints,Positive,2
B1866,52,Toronto,9,61,30,1848,12,8,Abstract,Oil,Negative,1
B1867,65,London,37,19,44,1304,20,10,Contemporary,Sculpture,Neutral,6
B1868,36,NYC,45,91,-36,1740,22,12,Impressionist,Sculpture,Negative,1
B1869,22,Mumbai,81,31,-12,1480,10,14,Impressionist,Sculpture,Positive,3
B1870,34,Singapore,63,75,-38,360,29,18,Surreal,Watercolor,Positive,7
B1871,35,London,10,18,72,1793,50,6,Contemporary,Sculpture,Negative,9
B1872,30,Sydney,6,44,50,1781,46,9,Realistic,Mixed Media,Positive,5
B1873,30,Mumbai,96,18,-14,893,28,10,Surreal,Sculpture,Neutral,10
B1874,42,Tokyo,55,8,37,1394,41,3,Impressionist,Watercolor,Neutral,9
B1875,40,Sydney,79,9,12,1464,31,12,Impressionist,Bronze,Positive,9
B1876,63,London,85,56,-41,632,6,12,Contemporary,Sculpture,Negative,10
B1877,19,NYC,22,90,-12,1172,21,7,Impressionist,Oil,Neutral,4
B1878,29,NYC,38,9,53,432,41,13,Impressionist,Digital Prints,Neutral,6
B1879,47,Dubai,37,10,53,441,6,16,Contemporary,Watercolor,Neutral,4
B1880,63,Sydney,6,67,27,736,33,9,Impressionist,Mixed Media,Neutral,2
B1881,28,Tokyo,68,61,-29,1409,50,15,Contemporary,Digital Prints,Negative,7
B1882,36,Paris,52,62,-14,824,21,13,Contemporary,Oil,Neutral,8
B1883,45,Toronto,57,79,-36,898,25,14,Impressionist,Bronze,Positive,7
B1884,58,Toronto,34,10,56,1430,25,8,Realistic,Digital Prints,Positive,8
B1885,46,Mumbai,80,44,-24,630,24,6,Realistic,Watercolor,Negative,8
B1886,56,Sydney,68,34,-2,1235,27,15,Abstract,Sculpture,Negative,7
B1887,45,Singapore,85,88,-73,1631,34,2,Contemporary,Sculpture,Positive,4
B1888,54,Singapore,66,64,-30,1313,10,17,Impressionist,Oil,Neutral,2
B1889,54,Singapore,90,50,-40,181,26,2,Realistic,Oil,Negative,1
B1890,57,NYC,86,32,-18,312,31,4,Realistic,Bronze,Positive,6
B1891,20,Paris,59,59,-18,1216,29,14,Realistic,Oil,Neutral,3
B1892,64,London,67,93,-60,1994,47,4,Impressionist,Digital Prints,Positive,10
B1893,53,Toronto,51,47,2,1349,9,3,Contemporary,Oil,Neutral,10
B1894,28,Berlin,26,93,-19,1532,28,1,Abstract,Oil,Neutral,6
B1895,30,Sydney,80,45,-25,535,14,9,Abstract,Sculpture,Negative,3
B1896,45,Sydney,68,2,30,1752,11,3,Abstract,Sculpture,Negative,9
B1897,24,London,61,86,-47,1221,44,20,Surreal,Mixed Media,Negative,2
B1898,41,Dubai,58,21,21,643,37,8,Surreal,Bronze,Negative,4
B1899,65,Toronto,39,30,31,122,33,19,Abstract,Mixed Media,Positive,2
B1900,57,Tokyo,75,0,25,594,23,13,Realistic,Mixed Media,Negative,5
B1901,49,NYC,27,38,35,1522,50,15,Impressionist,Digital Prints,Negative,8
B1902,56,NYC,24,86,-10,454,13,19,Impressionist,Mixed Media,Negative,7
B1903,28,Mumbai,54,45,1,454,32,15,Contemporary,Digital Prints,Positive,7
B1904,32,Dubai,66,77,-43,431,14,17,Surreal,Watercolor,Negative,3
B1905,58,Singapore,51,26,23,1293,31,15,Surreal,Sculpture,Neutral,10
B1906,31,Paris,42,78,-20,935,45,11,Realistic,Digital Prints,Neutral,4
B1907,64,NYC,16,73,11,304,6,19,Contemporary,Digital Prints,Positive,10
B1908,51,NYC,66,55,-21,1607,15,11,Realistic,Digital Prints,Negative,5
B1909,50,Toronto,77,59,-36,401,8,8,Realistic,Mixed Media,Negative,9
B1910,29,Berlin,82,54,-36,533,29,16,Contemporary,Sculpture,Negative,4
B1911,47,Singapore,80,95,-75,823,27,15,Surreal,Mixed Media,Neutral,5
B1912,59,Dubai,26,56,18,909,21,9,Realistic,Watercolor,Neutral,4
B1913,26,Sydney,55,49,-4,437,13,4,Realistic,Watercolor,Neutral,2
B1914,56,Toronto,18,48,34,1837,5,13,Realistic,Sculpture,Neutral,7
B1915,22,Berlin,11,42,47,1138,41,18,Surreal,Bronze,Neutral,3
B1916,47,Mumbai,51,35,14,218,20,10,Surreal,Bronze,Neutral,4
B1917,52,Tokyo,49,64,-13,1927,11,13,Abstract,Mixed Media,Neutral,7
B1918,31,Berlin,12,91,-3,1945,26,17,Realistic,Sculpture,Positive,1
B1919,58,London,72,20,8,791,42,13,Realistic,Bronze,Neutral,6
B1920,41,Tokyo,41,94,-35,669,12,4,Impressionist,Oil,Neutral,3
B1921,65,NYC,5,22,73,1162,20,11,Impressionist,Digital Prints,Neutral,5
B1922,53,Paris,85,57,-42,728,19,16,Realistic,Watercolor,Positive,1
B1923,56,Berlin,26,74,0,459,35,3,Contemporary,Oil,Neutral,7
B1924,24,Berlin,21,37,42,1481,50,14,Contemporary,Digital Prints,Positive,3
B1925,20,London,4,4,92,898,19,7,Contemporary,Oil,Positive,1
B1926,64,Berlin,83,21,-4,1125,22,18,Surreal,Watercolor,Negative,3
B1927,29,Singapore,75,16,9,686,29,12,Realistic,Watercolor,Neutral,1
B1928,25,Dubai,18,30,52,246,22,20,Contemporary,Bronze,Positive,5
B1929,39,Singapore,64,46,-10,692,46,12,Abstract,Oil,Negative,2
B1930,47,Sydney,65,95,-60,655,43,10,Abstract,Mixed Media,Positive,9
B1931,53,Singapore,14,7,79,1506,39,9,Surreal,Mixed Media,Negative,3
B1932,39,Singapore,96,24,-20,1246,22,16,Contemporary,Mixed Media,Positive,7
B1933,26,Toronto,23,46,31,1112,45,13,Realistic,Watercolor,Positive,6
B1934,23,Mumbai,11,15,74,325,27,7,Surreal,Mixed Media,Neutral,4
B1935,45,London,59,31,10,882,26,4,Realistic,Digital Prints,Negative,10
B1936,41,Tokyo,7,59,34,148,45,3,Impressionist,Mixed Media,Neutral,10
B1937,46,London,71,3,26,821,26,16,Realistic,Oil,Negative,7
B1938,53,Dubai,23,98,-21,1884,29,12,Surreal,Bronze,Positive,2
B1939,20,Toronto,72,60,-32,846,37,18,Abstract,Sculpture,Positive,2
B1940,35,Tokyo,46,8,46,1520,30,3,Surreal,Mixed Media,Neutral,6
B1941,61,Berlin,61,83,-44,920,6,7,Impressionist,Sculpture,Neutral,9
B1942,65,Sydney,40,14,46,690,50,4,Realistic,Oil,Negative,10
B1943,49,Tokyo,83,80,-63,668,31,15,Realistic,Bronze,Positive,2
B1944,50,NYC,29,25,46,1740,35,4,Contemporary,Oil,Neutral,5
B1945,50,Toronto,81,22,-3,1816,41,4,Abstract,Oil,Neutral,8
B1946,59,Toronto,19,98,-17,1401,6,16,Surreal,Watercolor,Negative,1
B1947,36,Paris,95,24,-19,1766,21,19,Realistic,Watercolor,Neutral,8
B1948,25,Dubai,7,28,65,830,32,16,Surreal,Mixed Media,Neutral,7
B1949,31,London,73,78,-51,888,39,8,Surreal,Mixed Media,Positive,10
B1950,26,Sydney,7,61,32,1193,27,20,Impressionist,Watercolor,Positive,5
B1951,53,NYC,35,1,64,1821,35,17,Impressionist,Watercolor,Negative,1
B1952,64,Sydney,16,92,-8,237,44,6,Impressionist,Watercolor,Neutral,8
B1953,53,Mumbai,30,52,18,1710,5,14,Surreal,Mixed Media,Negative,5
B1954,39,Mumbai,64,75,-39,1308,28,9,Realistic,Digital Prints,Positive,4
B1955,41,London,50,16,34,1110,17,9,Surreal,Bronze,Neutral,8
B1956,45,Singapore,46,44,10,1653,9,5,Surreal,Watercolor,Negative,5
B1957,24,Sydney,53,67,-20,1465,46,14,Surreal,Bronze,Neutral,6
B1958,53,Berlin,55,29,16,1890,9,10,Contemporary,Sculpture,Neutral,5
B1959,35,Berlin,3,33,64,186,34,4,Surreal,Bronze,Positive,8
B1960,59,Mumbai,60,95,-55,609,23,11,Surreal,Digital Prints,Neutral,2
B1961,53,Berlin,69,30,1,1310,47,20,Surreal,Bronze,Positive,4
B1962,22,Paris,51,89,-40,647,36,16,Contemporary,Bronze,Positive,7
B1963,58,Tokyo,84,0,16,1781,33,7,Contemporary,Mixed Media,Negative,3
B1964,25,Toronto,82,79,-61,653,12,1,Abstract,Watercolor,Negative,10
B1965,38,NYC,48,60,-8,1157,36,10,Contemporary,Watercolor,Neutral,9
B1966,55,Sydney,1,39,60,558,49,3,Surreal,Mixed Media,Negative,8
B1967,18,Tokyo,11,62,27,910,14,1,Surreal,Watercolor,Neutral,10
B1968,45,Tokyo,36,40,24,1671,40,16,Realistic,Sculpture,Neutral,2
B1969,53,Singapore,52,82,-34,1760,18,10,Realistic,Mixed Media,Negative,3
B1970,63,Paris,85,32,-17,1421,33,18,Surreal,Mixed Media,Positive,3
B1971,38,Toronto,90,18,-8,1994,23,11,Abstract,Sculpture,Negative,8
B1972,40,Dubai,82,55,-37,1516,20,14,Impressionist,Digital Prints,Neutral,4
B1973,24,London,43,95,-38,1823,14,20,Abstract,Digital Prints,Positive,7
B1974,37,London,68,4,28,2000,30,3,Contemporary,Sculpture,Positive,8
B1975,39,Paris,50,54,-4,1390,26,1,Realistic,Watercolor,Positive,7
B1976,60,Sydney,33,63,4,318,44,12,Abstract,Bronze,Negative,9
B1977,60,Tokyo,41,99,-40,1230,18,2,Contemporary,Watercolor,Neutral,1
B1978,63,Sydney,99,38,-37,957,30,6,Abstract,Watercolor,Neutral,3
B1979,50,Dubai,27,89,-16,1664,48,18,Abstract,Oil,Neutral,8
B1980,58,Berlin,0,37,63,1755,31,3,Realistic,Sculpture,Negative,2
B1981,50,London,30,69,1,422,46,19,Abstract,Digital Prints,Negative,4
B1982,47,London,57,35,8,1144,18,8,Contemporary,Sculpture,Positive,5
B1983,35,Dubai,81,50,-31,659,43,17,Surreal,Bronze,Positive,9
B1984,53,Singapore,81,34,-15,1867,45,3,Impressionist,Bronze,Neutral,9
B1985,30,Berlin,21,66,13,757,5,12,Impressionist,Oil,Neutral,1
B1986,54,London,11,4,85,1810,24,8,Contemporary,Sculpture,Negative,10
B1987,52,Sydney,70,13,17,1884,36,10,Impressionist,Digital Prints,Neutral,3
B1988,65,Mumbai,79,74,-53,897,9,16,Impressionist,Oil,Neutral,1
B1989,28,NYC,90,8,2,492,13,18,Realistic,Digital Prints,Negative,1
B1990,62,Tokyo,30,90,-20,1865,36,1,Realistic,Sculpture,Neutral,9
B1991,47,Sydney,18,80,2,1279,36,16,Abstract,Digital Prints,Neutral,9
B1992,60,Mumbai,33,63,4,766,16,7,Abstract,Sculpture,Positive,5
B1993,20,London,88,57,-45,1181,39,19,Realistic,Oil,Neutral,2
B1994,45,NYC,70,62,-32,1667,33,18,Abstract,Bronze,Negative,5
B1995,52,London,5,88,7,1417,29,1,Contemporary,Digital Prints,Positive,4
B1996,41,Tokyo,27,26,47,949,35,20,Impressionist,Sculpture,Positive,6
B1997,34,London,74,68,-42,1096,12,9,Contemporary,Digital Prints,Negative,8
B1998,43,Dubai,2,19,79,1229,31,18,Contemporary,Digital Prints,Neutral,7
B1999,44,Toronto,57,41,2,332,48,2,Realistic,Digital Prints,Positive,4
B2000,34,London,83,63,-46,166,8,11,Realistic,Bronze,Negative,3
B2001,50,Mumbai,22,17,61,576,15,12,Abstract,Mixed Media,Neutral,1
B2002,58,NYC,53,45,2,191,14,9,Contemporary,Mixed Media,Neutral,10
B2003,56,Sydney,49,52,-1,1407,17,5,Surreal,Bronze,Neutral,8
B2004,34,NYC,60,24,16,718,46,11,Contemporary,Watercolor,Neutral,6
B2005,18,Paris,60,27,13,514,45,7,Surreal,Bronze,Negative,3
B2006,44,Dubai,100,47,-47,1535,29,7,Impressionist,Oil,Neutral,3
B2007,57,Singapore,24,50,26,326,20,10,Contemporary,Digital Prints,Positive,7
B2008,25,Sydney,59,69,-28,978,17,4,Realistic,Bronze,Negative,4
B2009,40,Mumbai,9,4,87,521,27,14,Abstract,Sculpture,Positive,8
B2010,41,Mumbai,21,91,-12,1903,42,12,Abstract,Bronze,Positive,5
B2011,18,Paris,55,81,-36,493,29,11,Contemporary,Oil,Neutral,10
B2012,56,London,13,32,55,923,41,15,Surreal,Digital Prints,Positive,2
B2013,33,Dubai,27,46,27,1152,9,7,Abstract,Digital Prints,Negative,8
B2014,48,Dubai,96,99,-95,961,33,18,Realistic,Oil,Neutral,10
B2015,58,Mumbai,33,42,25,474,22,14,Surreal,Mixed Media,Positive,5
B2016,39,Singapore,81,19,0,1666,39,20,Impressionist,Sculpture,Neutral,7
B2017,19,Tokyo,98,92,-90,1327,50,14,Realistic,Oil,Neutral,9
B2018,54,Toronto,100,69,-69,1868,48,6,Contemporary,Watercolor,Positive,7
B2019,37,Dubai,73,67,-40,1876,47,8,Surreal,Bronze,Neutral,1
B2020,51,Singapore,72,24,4,1545,15,16,Impressionist,Bronze,Negative,5
B2021,33,Tokyo,32,50,18,793,10,11,Realistic,Sculpture,Neutral,3
B2022,49,Toronto,21,80,-1,569,40,2,Surreal,Digital Prints,Neutral,6
B2023,59,Berlin,100,24,-24,459,22,19,Impressionist,Digital Prints,Neutral,4
B2024,32,Tokyo,40,73,-13,1092,33,2,Contemporary,Oil,Neutral,6
B2025,27,London,22,22,56,1860,34,4,Contemporary,Watercolor,Negative,9
B2026,56,Berlin,75,43,-18,1542,37,4,Surreal,Bronze,Neutral,3
B2027,49,Tokyo,99,50,-49,769,48,4,Abstract,Watercolor,Positive,6
B2028,23,Singapore,77,38,-15,1339,17,11,Abstract,Digital Prints,Positive,4
B2029,30,Sydney,96,51,-47,1928,43,12,Impressionist,Watercolor,Neutral,8
B2030,62,Dubai,98,45,-43,1008,30,13,Realistic,Watercolor,Positive,3
B2031,29,Toronto,40,81,-21,431,47,4,Contemporary,Digital Prints,Negative,4
B2032,44,Mumbai,57,98,-55,924,19,4,Impressionist,Sculpture,Neutral,10
B2033,45,Dubai,89,16,-5,1172,44,3,Contemporary,Mixed Media,Neutral,6
B2034,28,Sydney,17,97,-14,1771,18,12,Realistic,Watercolor,Negative,7
B2035,20,London,20,42,38,1375,45,17,Surreal,Watercolor,Neutral,5
B2036,37,NYC,24,59,17,989,16,14,Impressionist,Mixed Media,Negative,8
B2037,27,Singapore,22,84,-6,1042,29,9,Realistic,Watercolor,Positive,6
B2038,36,Singapore,77,45,-22,744,24,4,Surreal,Mixed Media,Neutral,7
B2039,65,Berlin,23,4,73,1890,40,12,Surreal,Sculpture,Positive,4
B2040,30,Sydney,11,59,30,778,7,20,Abstract,Bronze,Positive,8
B2041,21,Paris,41,41,18,565,48,7,Abstract,Bronze,Positive,8
B2042,49,Mumbai,13,3,84,1539,33,13,Impressionist,Sculpture,Positive,1
B2043,45,Singapore,7,42,51,818,33,17,Abstract,Mixed Media,Negative,6
B2044,35,Dubai,71,24,5,577,17,11,Abstract,Digital Prints,Positive,1
B2045,58,Mumbai,2,45,53,780,38,17,Impressionist,Mixed Media,Positive,6
B2046,44,Sydney,91,88,-79,318,34,9,Contemporary,Digital Prints,Negative,8
B2047,25,Sydney,94,47,-41,1505,29,9,Contemporary,Oil,Neutral,4
B2048,18,Mumbai,28,18,54,1230,43,19,Abstract,Digital Prints,Neutral,9
B2049,27,Paris,81,31,-12,866,22,14,Surreal,Digital Prints,Negative,2
B2050,57,Toronto,80,51,-31,650,43,18,Realistic,Digital Prints,Neutral,9
B2051,61,Toronto,2,73,25,1825,50,10,Realistic,Watercolor,Positive,1
B2052,49,Dubai,50,35,15,1253,47,20,Realistic,Sculpture,Positive,2
B2053,49,Tokyo,79,85,-64,806,5,17,Realistic,Bronze,Neutral,9
B2054,55,London,73,36,-9,1154,16,4,Abstract,Watercolor,Positive,1
B2055,27,London,83,5,12,997,33,5,Contemporary,Watercolor,Negative,1
B2056,25,Sydney,91,64,-55,1501,16,10,Abstract,Watercolor,Neutral,4
B2057,59,London,39,43,18,1491,11,5,Realistic,Mixed Media,Neutral,7
B2058,27,Tokyo,89,88,-77,1334,41,1,Surreal,Watercolor,Negative,1
B2059,23,Singapore,89,82,-71,1796,14,16,Abstract,Bronze,Negative,3
B2060,24,Singapore,76,6,18,1927,48,13,Abstract,Digital Prints,Positive,9
B2061,61,Sydney,43,95,-38,393,35,5,Abstract,Sculpture,Positive,5
B2062,37,Paris,87,84,-71,1623,42,8,Contemporary,Digital Prints,Positive,7
B2063,23,Singapore,89,63,-52,452,41,7,Abstract,Mixed Media,Neutral,1
B2064,57,Berlin,26,71,3,832,30,19,Contemporary,Watercolor,Negative,4
B2065,57,Tokyo,63,90,-53,1937,50,18,Impressionist,Digital Prints,Positive,10
B2066,43,Berlin,77,44,-21,1205,23,3,Abstract,Mixed Media,Negative,1
B2067,19,Tokyo,22,81,-3,578,31,13,Surreal,Sculpture,Neutral,7
B2068,30,Berlin,69,37,-6,1315,28,20,Abstract,Sculpture,Negative,10
B2069,28,Toronto,0,73,27,839,27,6,Realistic,Sculpture,Positive,7
B2070,37,Toronto,91,80,-71,560,46,4,Contemporary,Watercolor,Negative,1
B2071,39,NYC,100,24,-24,1294,46,12,Impressionist,Bronze,Positive,8
B2072,40,London,28,53,19,907,46,5,Contemporary,Sculpture,Positive,8
B2073,29,Singapore,45,66,-11,850,38,18,Impressionist,Mixed Media,Neutral,7
B2074,26,Sydney,10,71,19,326,37,2,Abstract,Watercolor,Positive,3
B2075,49,Dubai,12,57,31,250,49,2,Abstract,Oil,Neutral,7
B2076,22,Mumbai,0,36,64,238,14,19,Realistic,Sculpture,Positive,4
B2077,30,Paris,61,38,1,732,7,3,Impressionist,Oil,Positive,8
B2078,44,Sydney,72,33,-5,1266,20,18,Impressionist,Mixed Media,Positive,1
B2079,52,Sydney,83,95,-78,1793,33,6,Contemporary,Oil,Neutral,10
B2080,50,Singapore,56,12,32,732,39,5,Realistic,Mixed Media,Positive,10
B2081,23,Tokyo,83,92,-75,1124,12,3,Impressionist,Bronze,Neutral,10
B2082,33,Tokyo,39,100,-39,138,34,3,Surreal,Oil,Neutral,5
B2083,47,Sydney,29,100,-29,1033,31,18,Abstract,Bronze,Neutral,10
B2084,35,Sydney,16,94,-10,236,10,3,Impressionist,Sculpture,Negative,10
B2085,59,Toronto,1,45,54,170,39,3,Realistic,Sculpture,Positive,7
B2086,36,Toronto,52,8,40,787,18,12,Contemporary,Oil,Neutral,7
B2087,23,Mumbai,27,57,16,1442,29,18,Impressionist,Sculpture,Negative,5
B2088,53,Paris,67,17,16,1460,38,6,Contemporary,Sculpture,Neutral,6
B2089,28,Dubai,13,85,2,895,21,19,Surreal,Watercolor,Positive,6
B2090,58,Dubai,50,55,-5,1565,33,11,Surreal,Watercolor,Positive,4
B2091,65,Mumbai,82,13,5,1159,41,6,Impressionist,Watercolor,Negative,9
B2092,31,Berlin,85,84,-69,189,22,13,Realistic,Bronze,Negative,1
B2093,49,Sydney,32,24,44,191,43,12,Abstract,Oil,Positive,9
B2094,21,London,97,76,-73,1907,28,9,Abstract,Watercolor,Neutral,8
B2095,42,Berlin,42,61,-3,110,20,1,Surreal,Bronze,Negative,4
B2096,46,Dubai,96,4,0,1262,31,3,Abstract,Mixed Media,Negative,1
B2097,60,Paris,51,35,14,252,43,7,Abstract,Mixed Media,Neutral,8
B2098,47,Singapore,21,39,40,121,35,12,Realistic,Bronze,Positive,8
B2099,60,Paris,2,91,7,1019,19,7,Abstract,Bronze,Neutral,1
B2100,27,Singapore,83,40,-23,323,6,18,Impressionist,Oil,Negative,6
B2101,52,Tokyo,17,71,12,171,29,18,Impressionist,Oil,Negative,5
B2102,21,Toronto,41,58,1,711,45,10,Realistic,Sculpture,Positive,3
B2103,55,Tokyo,17,0,83,341,35,2,Impressionist,Sculpture,Positive,7
B2104,47,Sydney,46,65,-11,1106,7,20,Abstract,Watercolor,Negative,4
B2105,39,Mumbai,89,90,-79,1147,8,1,Surreal,Sculpture,Neutral,7
B2106,33,NYC,63,23,14,562,24,1,Abstract,Sculpture,Negative,6
B2107,18,Berlin,17,85,-2,892,26,17,Realistic,Bronze,Positive,2
B2108,47,London,4,59,37,1435,40,20,Realistic,Watercolor,Neutral,1
B2109,63,London,41,94,-35,1692,30,5,Impressionist,Watercolor,Negative,3
B2110,37,Sydney,96,62,-58,1083,8,19,Impressionist,Oil,Neutral,7
B2111,61,Tokyo,73,89,-62,1576,6,19,Realistic,Bronze,Positive,5
B2112,35,Toronto,15,44,41,996,38,1,Impressionist,Digital Prints,Positive,4
B2113,57,Dubai,94,17,-11,1791,17,12,Contemporary,Watercolor,Positive,9
B2114,60,Singapore,85,41,-26,474,49,7,Impressionist,Oil,Neutral,6
B2115,26,NYC,4,85,11,1664,11,3,Impressionist,Digital Prints,Neutral,4
B2116,30,Dubai,33,73,-6,1513,44,6,Realistic,Bronze,Negative,5
B2117,57,Sydney,56,23,21,941,20,7,Impressionist,Digital Prints,Neutral,7
B2118,34,Sydney,77,47,-24,1320,9,13,Abstract,Oil,Positive,3
B2119,28,Singapore,42,74,-16,354,11,19,Impressionist,Watercolor,Neutral,5
B2120,49,Berlin,18,11,71,828,42,2,Contemporary,Oil,Neutral,2
B2121,50,London,22,40,38,862,41,3,Contemporary,Sculpture,Negative,7
B2122,64,Dubai,44,23,33,960,44,9,Contemporary,Bronze,Positive,1
B2123,37,Mumbai,90,46,-36,435,7,12,Abstract,Sculpture,Neutral,4
B2124,37,London,30,92,-22,1616,19,18,Surreal,Mixed Media,Neutral,8
B2125,47,Toronto,6,62,32,1880,43,3,Impressionist,Watercolor,Positive,6
B2126,60,Berlin,99,96,-95,192,36,11,Realistic,Watercolor,Positive,7
B2127,51,Toronto,41,48,11,1985,16,8,Abstract,Mixed Media,Positive,4
B2128,39,Singapore,97,100,-97,1357,45,4,Surreal,Digital Prints,Neutral,5
B2129,39,NYC,31,26,43,949,41,15,Impressionist,Oil,Negative,3
B2130,44,Mumbai,81,89,-70,1827,16,17,Surreal,Bronze,Positive,1
B2131,34,Singapore,54,22,24,399,48,5,Realistic,Watercolor,Neutral,9
B2132,30,Mumbai,76,42,-18,1162,33,20,Contemporary,Sculpture,Negative,8
B2133,51,Paris,90,46,-36,709,21,18,Impressionist,Digital Prints,Negative,3
B2134,31,Singapore,18,18,64,709,16,9,Realistic,Digital Prints,Positive,10
B2135,40,Toronto,40,73,-13,222,35,19,Contemporary,Oil,Neutral,6
B2136,46,Berlin,95,34,-29,1522,10,2,Impressionist,Watercolor,Neutral,7
B2137,36,NYC,80,78,-58,1394,13,3,Impressionist,Watercolor,Positive,6
B2138,50,Paris,64,91,-55,1383,44,19,Abstract,Sculpture,Negative,7
B2139,50,Mumbai,33,76,-9,1098,31,5,Abstract,Oil,Negative,7
B2140,58,Toronto,43,1,56,279,12,9,Surreal,Bronze,Negative,6
B2141,43,London,32,87,-19,558,23,18,Abstract,Watercolor,Negative,1
B2142,22,Sydney,12,77,11,526,44,20,Impressionist,Bronze,Negative,8
B2143,48,Singapore,29,28,43,1661,42,13,Contemporary,Watercolor,Neutral,4
B2144,50,Sydney,85,7,8,791,39,16,Impressionist,Sculpture,Positive,9
B2145,32,London,90,25,-15,990,29,6,Impressionist,Watercolor,Positive,1
B2146,57,Mumbai,82,35,-17,1444,12,12,Contemporary,Bronze,Negative,6
B2147,40,Sydney,66,89,-55,1423,16,10,Realistic,Sculpture,Positive,5
B2148,52,Berlin,40,9,51,1131,42,3,Realistic,Mixed Media,Neutral,2
B2149,48,Toronto,2,65,33,456,49,13,Abstract,Watercolor,Neutral,3
B2150,64,Toronto,55,60,-15,1361,27,2,Contemporary,Digital Prints,Negative,2
B2151,52,Mumbai,34,43,23,726,26,20,Abstract,Sculpture,Negative,7
B2152,45,Toronto,47,5,48,1739,14,6,Contemporary,Oil,Neutral,6
B2153,62,Toronto,26,14,60,963,36,6,Surreal,Sculpture,Positive,2
B2154,18,Dubai,100,7,-7,260,39,6,Surreal,Digital Prints,Negative,6
B2155,20,London,9,84,7,280,32,17,Surreal,Mixed Media,Positive,9
B2156,50,Paris,34,12,54,1068,20,3,Contemporary,Mixed Media,Positive,2
B2157,20,London,46,73,-19,1002,11,10,Surreal,Watercolor,Neutral,2
B2158,33,Singapore,79,95,-74,103,45,13,Impressionist,Oil,Neutral,1
B2159,23,Tokyo,8,42,50,1147,49,15,Abstract,Oil,Negative,2
B2160,49,Tokyo,46,58,-4,1674,23,7,Surreal,Oil,Neutral,8
B2161,21,Berlin,11,45,44,891,19,15,Surreal,Oil,Negative,1
B2162,18,Tokyo,52,94,-46,1136,49,13,Impressionist,Watercolor,Negative,5
B2163,33,Dubai,70,23,7,1404,14,7,Contemporary,Digital Prints,Positive,5
B2164,51,Singapore,67,4,29,993,26,3,Impressionist,Mixed Media,Negative,6
B2165,31,Dubai,27,43,30,1340,18,15,Realistic,Oil,Neutral,8
B2166,55,Paris,83,26,-9,1877,37,5,Contemporary,Mixed Media,Negative,6
B2167,36,London,43,44,13,1007,30,18,Contemporary,Sculpture,Neutral,5
B2168,65,Toronto,15,28,57,840,43,16,Contemporary,Oil,Neutral,3
